house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wss,12,39.49836596965752,35.26044647967945,32.511729633091626,32.45104290008197,37.001262341643745,34.76202704060557,36.46688795788283,37.254197866032754,44.787797865478844,35.9574012462017,37.519042735194454,39.00415953453536,46.87374720520198,38.213633359749274,48.00001843251575
wss,13,38.856957469265176,34.36762600084706,31.488646094483475,NA,35.592652707124444,34.097916386378664,35.3176880615237,37.71753656599682,43.56183114698542,35.03260163891608,36.107002601447334,36.269907965872754,43.79448701292363,36.67911192497007,42.92980840219096
wss,14,58.62057983904303,50.83688052543385,49.09756504499907,51.1370722581651,55.1069764450755,52.24645905530214,51.99619675712855,56.28273539517723,59.56042094137468,51.26938094403039,54.549253482479664,53.091061557495756,59.47183974568313,51.070309879586986,56.49951888191168
wss,15,61.568329261781884,53.92166370346425,64.82961716449306,NA,58.844186248157456,55.94596536609902,55.97627256742276,59.65787291526647,62.7674829895301,55.65115139262294,57.64885056191137,56.12478944468191,61.61282055181552,56.206331695675345,60.68003942958673
wss,16,71.12998281712481,64.9919311457773,71.43453748172897,100,67.87740231074797,65.62972956258803,65.17252319823956,65.07579402474634,67.72000724578588,63.130634376304975,62.878969972413486,59.5546853678666,62.98684390302972,57.91641482836864,60.84747130818048
wss,17,58.98056305643933,50.52471143298158,47.671857794557184,NA,55.99089458252403,52.67337670308089,52.62389628949114,56.935033362644184,61.14681355672864,52.72341598456431,55.3619893757684,53.95477063449859,60.51363525815506,51.21679995130219,57.51374497297883
wss,18,61.072276466713674,54.43135245901639,53.115031279941384,53.296497152017466,56.61026772946147,54.18020282358522,54.34519656261324,53.72862174833079,58.50503758183697,51.445874604282196,48.47795190566909,48.456066191465695,55.952233538838094,47.19055379341945,54.50466816921682
wss,19,41.589827169615525,36.92201083532821,35.579755842737875,NA,38.14488260962104,35.857687589751016,37.236581934613696,37.88732076804658,43.68502729672748,35.86780237542555,34.515822844327815,36.04487304858906,43.74337873356491,35.14417546258352,43.382864967038905
wss,20,35.46068260633499,32.48095198127372,30.087670033221325,29.94113500847732,32.19286272066203,30.629070607120457,32.296837865673275,30.523899886200507,36.344969064318256,31.218981670718136,29.448013946362643,27.90621314178133,34.85793373772631,28.593157384905705,34.76685080975928
wss,21,55.332393916716136,50.628901899477874,44.26896654719235,NA,51.676036613818276,49.60212880553898,51.168363062933906,47.718230751228646,53.21515847831637,49.347035910065,45.81661431224635,43.79173301574982,50.21373551144974,44.88194859533772,50.251006188600854
wss,22,59.46844380672536,53.857205887344016,54.35922533734182,100,56.293939197228816,54.65117381487167,55.248081782941306,58.13937831478695,62.1551894641603,56.38597008103478,54.67058302555051,55.08119197519875,61.19039818824932,56.51352206412906,61.35039642742193
wss,23,36.95534096358354,31.71534051066287,28.45860994871472,NA,34.59171849252537,31.904072828902486,33.0755191569111,37.09183738482596,44.22220788829963,33.709981481416776,37.62232327175508,37.38583671495475,46.36623139897895,35.35894994801729,47.75226670372803
wss,24,50.09726915032107,43.28395833543404,41.31806496845057,41.30364010010784,46.77754404417565,43.89197342244529,44.11736636162158,47.655980714351294,53.056511101294525,44.444196664320316,46.86697509166942,47.954872155757684,54.17662581903775,47.172599727887956,53.84574124847968
wss,25,48.387652814977855,43.09618824824549,42.48221137726782,NA,46.87721386435527,44.65693606527684,45.13530123489984,49.2686987704918,53.38020892400358,44.38266000907853,46.30422053060673,50.65516741556747,55.04882833552504,50.748376932062044,55.94782800928485
wss,26,90.70702628601663,85.06464393225426,100,100,88.47134835319369,87.37019822649994,86.47074277218836,85.25723472490765,86.1026843763931,84.74975588990469,81.638510257695,80.72406149018275,81.40405154241195,81.77364274093956,79.59898842288135
wss,27,81.30604548202957,76.68937010509404,89.46263042834913,NA,79.04660123733981,76.87699134072207,76.73802812247233,75.01179038832998,76.82275128554733,74.90204597993605,72.28665905194049,68.57468465328942,69.60239257746909,66.83156280307779,67.63996782308914
wss,28,41.76583608092969,38.80296842752382,36.17384276927221,36.85336532006123,39.007596430932026,36.75237861917584,38.71025751690404,34.18166016558292,39.393489276658734,36.20307022632162,32.2444967093605,28.83578186792893,34.97950533109921,29.73825920330898,34.71045881616773
wss,29,44.8525534128647,40.22749450484461,37.38219060712933,NA,41.55762535037772,39.224873823914265,40.72497851944969,40.21816197913229,47.535671818800054,40.57611778063485,41.911926905158644,39.036899582575955,47.70110607992174,38.40631263099115,48.758758280789074
wss,30,57.53480776164429,51.82173027818086,51.05201434878587,52.541467848216314,53.70658731327256,51.16679409198248,51.643818706433464,50.841744100439456,56.33260265194614,49.08625818115828,46.10609862321429,45.20167802712548,53.312741828281105,43.873669225030916,53.22086597163531
wss,31,59.02202030443774,51.10530879473115,50.46819438956934,NA,54.65854312977374,51.62066260976663,51.71013778130805,53.74473417242315,58.882717840348384,51.10294382527112,50.811818104448946,50.05305037704011,55.95825127939189,48.837064572612555,54.959627625934814
wss,32,59.32503679149581,51.31737235490169,51.06011795608861,52.33948866453776,55.46024244914732,52.18301814951136,53.18344211971041,54.80890382192356,60.557102368496615,52.1881390593047,52.366419382101604,51.739894551845346,57.76769490470812,49.84599289732791,55.506604080973545
wss,33,34.84010398378354,32.94992093624331,20.77786638856512,NA,32.7098800462605,30.62737011847544,32.613084432067794,27.480722768365233,32.559449099648475,29.551137438521252,25.860465046521806,23.43667705068793,28.53538328123574,23.83096097013746,28.278582005678516
